,L1_condition,L2_condition,freezing_condition,freezing_strength,learning_rate_condition,L2_inventory_condition,hid_size_condition,contrast_pair,contrast_type,eval_method,sil_score,sil_score_cos,run,epoch
12518,Recon,Recon,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.14496711,0.24684803,3,160
12519,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,-8.894443e-06,3.501797e-05,3,160
12520,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.39351898,0.5608997,3,160
12521,Recon,Recon,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.14337124,0.24429597,3,160
12522,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.4515301,0.6263829,3,160
12523,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.00038010895,0.00069905474,3,160
12524,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.39483434,0.5648559,3,160
12525,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,0.00030194927,0.0006885922,3,160
12526,Recon,Recon,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.4211703,0.6228972,3,160
12527,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.13827261,0.23554797,3,160
12528,Recon,Recon,EWC,1e6,fast,Equal,4,uh_ihL,N/A,silhouette,0.3956471,0.56536764,3,160
12529,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uhL,duration,silhouette,0.00013868952,0.00020799064,3,160
12530,Recon,Recon,EWC,1e6,fast,Equal,4,iS_iS,same,silhouette,-7.533662e-05,-0.00013153872,3,160
12531,Recon,Recon,EWC,1e6,fast,Equal,4,iS_uS,backness,silhouette,0.39690036,0.5673834,3,160
12532,Recon,Recon,EWC,1e6,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.14486893,0.24574696,3,160
12533,Recon,Recon,EWC,1e6,fast,Equal,4,iS_uhL,N/A,silhouette,0.42292228,0.6262998,3,160
12534,Recon,Recon,EWC,1e6,fast,Equal,4,uS_uS,same,silhouette,2.032292e-05,0.000111299756,3,160
12535,Recon,Recon,EWC,1e6,fast,Equal,4,uS_ihL,N/A,silhouette,0.4519508,0.6290621,3,160
12536,Recon,Recon,EWC,1e6,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.1446521,0.24402933,3,160
12537,Recon,Recon,EWC,1e6,fast,Equal,4,ihL_ihL,same,silhouette,-4.3082e-05,-8.5422515e-05,3,160
12538,Recon,Recon,EWC,1e6,fast,Equal,4,ihL_uhL,backness,silhouette,0.39848632,0.56878525,3,160
12539,Recon,Recon,EWC,1e6,fast,Equal,4,uhL_uhL,same,silhouette,2.853319e-05,8.664721e-05,3,160
12540,Recon,Recon,EWC,1e6,fast,Equal,4,e_e,same,silhouette,-8.405304e-05,-0.00017360401,4,160
12541,Recon,Recon,EWC,1e6,fast,Equal,4,e_o,backness,silhouette,0.5418796,0.76819813,4,160
12542,Recon,Recon,EWC,1e6,fast,Equal,4,e_i,height_L1,silhouette,0.57053196,0.6053552,4,160
12543,Recon,Recon,EWC,1e6,fast,Equal,4,e_u,N/A,silhouette,0.5385863,0.68484163,4,160
12544,Recon,Recon,EWC,1e6,fast,Equal,4,e_ih,N/A,silhouette,0.3196402,0.3233123,4,160
12545,Recon,Recon,EWC,1e6,fast,Equal,4,e_uh,N/A,silhouette,0.46177366,0.65974635,4,160
12546,Recon,Recon,EWC,1e6,fast,Equal,4,e_iS,N/A,silhouette,0.59386533,0.615093,4,160
12547,Recon,Recon,EWC,1e6,fast,Equal,4,e_uS,N/A,silhouette,0.5426427,0.6703012,4,160
12548,Recon,Recon,EWC,1e6,fast,Equal,4,e_ihL,N/A,silhouette,0.26745623,0.28116578,4,160
12549,Recon,Recon,EWC,1e6,fast,Equal,4,e_uhL,N/A,silhouette,0.46839663,0.67950964,4,160
12550,Recon,Recon,EWC,1e6,fast,Equal,4,o_o,same,silhouette,-5.4738284e-05,-0.0001004796,4,160
12551,Recon,Recon,EWC,1e6,fast,Equal,4,o_i,N/A,silhouette,0.7519958,0.90457994,4,160
12552,Recon,Recon,EWC,1e6,fast,Equal,4,o_u,height_L1,silhouette,0.57091385,0.6490515,4,160
12553,Recon,Recon,EWC,1e6,fast,Equal,4,o_ih,N/A,silhouette,0.67957497,0.8635251,4,160
12554,Recon,Recon,EWC,1e6,fast,Equal,4,o_uh,N/A,silhouette,0.31974182,0.36459216,4,160
12555,Recon,Recon,EWC,1e6,fast,Equal,4,o_iS,N/A,silhouette,0.7614374,0.90672785,4,160
12556,Recon,Recon,EWC,1e6,fast,Equal,4,o_uS,N/A,silhouette,0.59081066,0.665652,4,160
12557,Recon,Recon,EWC,1e6,fast,Equal,4,o_ihL,N/A,silhouette,0.65862554,0.85245216,4,160
12558,Recon,Recon,EWC,1e6,fast,Equal,4,o_uhL,N/A,silhouette,0.2625581,0.30008385,4,160
12559,Recon,Recon,EWC,1e6,fast,Equal,4,i_i,same,silhouette,7.564196e-05,-2.5367738e-06,4,160
12560,Recon,Recon,EWC,1e6,fast,Equal,4,i_u,backness,silhouette,0.5297159,0.7668223,4,160
12561,Recon,Recon,EWC,1e6,fast,Equal,4,i_ih,hd_trained,silhouette,0.23414332,0.2563593,4,160
12562,Recon,Recon,EWC,1e6,fast,Equal,4,i_uh,N/A,silhouette,0.6424298,0.83676535,4,160
12563,Recon,Recon,EWC,1e6,fast,Equal,4,i_iS,duration,silhouette,0.01730901,0.0271615,4,160
12564,Recon,Recon,EWC,1e6,fast,Equal,4,i_uS,N/A,silhouette,0.5168401,0.7593845,4,160
12565,Recon,Recon,EWC,1e6,fast,Equal,4,i_ihL,height_L2,silhouette,0.27581635,0.26741418,4,160
12566,Recon,Recon,EWC,1e6,fast,Equal,4,i_uhL,N/A,silhouette,0.6643595,0.8509999,4,160
12567,Recon,Recon,EWC,1e6,fast,Equal,4,u_u,same,silhouette,-2.9125214e-05,-0.00012767292,4,160
12568,Recon,Recon,EWC,1e6,fast,Equal,4,u_ih,N/A,silhouette,0.48104918,0.7172642,4,160
12569,Recon,Recon,EWC,1e6,fast,Equal,4,u_uh,hd_trained,silhouette,0.23480211,0.26490897,4,160
12570,Recon,Recon,EWC,1e6,fast,Equal,4,u_iS,N/A,silhouette,0.55919904,0.7874946,4,160
12571,Recon,Recon,EWC,1e6,fast,Equal,4,u_uS,duration,silhouette,0.018765954,0.029497365,4,160
12572,Recon,Recon,EWC,1e6,fast,Equal,4,u_ihL,N/A,silhouette,0.46631786,0.6883179,4,160
12573,Recon,Recon,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.2758203,0.29379216,4,160
12574,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,1.8192797e-05,0.0001018734,4,160
12575,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.53242373,0.76500523,4,160
12576,Recon,Recon,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.27238408,0.26041955,4,160
12577,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.4716151,0.6994021,4,160
12578,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.020732462,0.032143854,4,160
12579,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.5612956,0.7887137,4,160
12580,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,-0.00010023054,-0.00021346092,4,160
12581,Recon,Recon,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.6689006,0.8520619,4,160
12582,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.26722786,0.28491047,4,160
12583,Recon,Recon,EWC,1e6,fast,Equal,4,uh_ihL,N/A,silhouette,0.5143301,0.75087607,4,160
12584,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uhL,duration,silhouette,0.021896807,0.032876775,4,160
12585,Recon,Recon,EWC,1e6,fast,Equal,4,iS_iS,same,silhouette,9.718981e-05,9.839487e-05,4,160
12586,Recon,Recon,EWC,1e6,fast,Equal,4,iS_uS,backness,silhouette,0.5424178,0.7768998,4,160
12587,Recon,Recon,EWC,1e6,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.3202693,0.29176483,4,160
12588,Recon,Recon,EWC,1e6,fast,Equal,4,iS_uhL,N/A,silhouette,0.682947,0.86153746,4,160
12589,Recon,Recon,EWC,1e6,fast,Equal,4,uS_uS,same,silhouette,-7.7986715e-06,-0.00020539152,4,160
12590,Recon,Recon,EWC,1e6,fast,Equal,4,uS_ihL,N/A,silhouette,0.4646996,0.6762916,4,160
12591,Recon,Recon,EWC,1e6,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.31958935,0.33581907,4,160
12592,Recon,Recon,EWC,1e6,fast,Equal,4,ihL_ihL,same,silhouette,0.0002904606,0.0002508874,4,160
12593,Recon,Recon,EWC,1e6,fast,Equal,4,ihL_uhL,backness,silhouette,0.54030764,0.774055,4,160
12594,Recon,Recon,EWC,1e6,fast,Equal,4,uhL_uhL,same,silhouette,-6.4484295e-05,-0.00012997007,4,160
12595,Recon,Recon,EWC,1e6,fast,Equal,4,e_e,same,silhouette,1.5290021e-05,1.597786e-05,5,160
12596,Recon,Recon,EWC,1e6,fast,Equal,4,e_o,backness,silhouette,0.38158563,0.6394549,5,160
12597,Recon,Recon,EWC,1e6,fast,Equal,4,e_i,height_L1,silhouette,0.28528056,0.49774647,5,160
12598,Recon,Recon,EWC,1e6,fast,Equal,4,e_u,N/A,silhouette,0.46316257,0.7137372,5,160
12599,Recon,Recon,EWC,1e6,fast,Equal,4,e_ih,N/A,silhouette,0.08851342,0.16340679,5,160
12600,Recon,Recon,EWC,1e6,fast,Equal,4,e_uh,N/A,silhouette,0.40031022,0.64205587,5,160
12601,Recon,Recon,EWC,1e6,fast,Equal,4,e_iS,N/A,silhouette,0.27781424,0.47918046,5,160
12602,Recon,Recon,EWC,1e6,fast,Equal,4,e_uS,N/A,silhouette,0.46373007,0.70598805,5,160
12603,Recon,Recon,EWC,1e6,fast,Equal,4,e_ihL,N/A,silhouette,0.09991274,0.19136856,5,160
12604,Recon,Recon,EWC,1e6,fast,Equal,4,e_uhL,N/A,silhouette,0.3977367,0.64055336,5,160
12605,Recon,Recon,EWC,1e6,fast,Equal,4,o_o,same,silhouette,-2.4633408e-05,-0.00016242027,5,160
12606,Recon,Recon,EWC,1e6,fast,Equal,4,o_i,N/A,silhouette,0.4853063,0.76350796,5,160
12607,Recon,Recon,EWC,1e6,fast,Equal,4,o_u,height_L1,silhouette,0.2870367,0.49768716,5,160
12608,Recon,Recon,EWC,1e6,fast,Equal,4,o_ih,N/A,silhouette,0.40346426,0.6765134,5,160
12609,Recon,Recon,EWC,1e6,fast,Equal,4,o_uh,N/A,silhouette,0.089414746,0.16213226,5,160
12610,Recon,Recon,EWC,1e6,fast,Equal,4,o_iS,N/A,silhouette,0.47544372,0.7552842,5,160
12611,Recon,Recon,EWC,1e6,fast,Equal,4,o_uS,N/A,silhouette,0.2729156,0.46721387,5,160
12612,Recon,Recon,EWC,1e6,fast,Equal,4,o_ihL,N/A,silhouette,0.41136032,0.6846178,5,160
12613,Recon,Recon,EWC,1e6,fast,Equal,4,o_uhL,N/A,silhouette,0.09826137,0.18634422,5,160
12614,Recon,Recon,EWC,1e6,fast,Equal,4,i_i,same,silhouette,-2.1241098e-05,-8.7428096e-05,5,160
12615,Recon,Recon,EWC,1e6,fast,Equal,4,i_u,backness,silhouette,0.36961368,0.61786455,5,160
12616,Recon,Recon,EWC,1e6,fast,Equal,4,i_ih,hd_trained,silhouette,0.10995875,0.22173883,5,160
12617,Recon,Recon,EWC,1e6,fast,Equal,4,i_uh,N/A,silhouette,0.41914046,0.6861108,5,160
12618,Recon,Recon,EWC,1e6,fast,Equal,4,i_iS,duration,silhouette,0.0021023678,0.0040125297,5,160
12619,Recon,Recon,EWC,1e6,fast,Equal,4,i_uS,N/A,silhouette,0.38479918,0.6336113,5,160
12620,Recon,Recon,EWC,1e6,fast,Equal,4,i_ihL,height_L2,silhouette,0.09977326,0.19748615,5,160
12621,Recon,Recon,EWC,1e6,fast,Equal,4,i_uhL,N/A,silhouette,0.4129579,0.6824042,5,160
12622,Recon,Recon,EWC,1e6,fast,Equal,4,u_u,same,silhouette,-6.6167115e-05,-7.8191755e-05,5,160
12623,Recon,Recon,EWC,1e6,fast,Equal,4,u_ih,N/A,silhouette,0.39292222,0.64445615,5,160
12624,Recon,Recon,EWC,1e6,fast,Equal,4,u_uh,hd_trained,silhouette,0.11548479,0.2327763,5,160
12625,Recon,Recon,EWC,1e6,fast,Equal,4,u_iS,N/A,silhouette,0.36406288,0.61609346,5,160
12626,Recon,Recon,EWC,1e6,fast,Equal,4,u_uS,duration,silhouette,0.0025153717,0.004193288,5,160
12627,Recon,Recon,EWC,1e6,fast,Equal,4,u_ihL,N/A,silhouette,0.39273676,0.6398217,5,160
12628,Recon,Recon,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.104111314,0.20544355,5,160
12629,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,-4.863739e-08,-5.8616162e-05,5,160
12630,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.37160206,0.6259274,5,160
12631,Recon,Recon,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.10419419,0.20383663,5,160
12632,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.3986629,0.64463437,5,160
12633,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.0015138655,0.0029177312,5,160
12634,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.36634365,0.621235,5,160
12635,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,0.00017250747,0.0002570951,5,160
12636,Recon,Recon,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.41453844,0.68551904,5,160
12637,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.09910636,0.19324958,5,160
12638,Recon,Recon,EWC,1e6,fast,Equal,4,uh_ihL,N/A,silhouette,0.3844583,0.6383048,5,160
12639,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uhL,duration,silhouette,0.002096334,0.004376419,5,160
12640,Recon,Recon,EWC,1e6,fast,Equal,4,iS_iS,same,silhouette,-6.746704e-05,3.760576e-05,5,160
12641,Recon,Recon,EWC,1e6,fast,Equal,4,iS_uS,backness,silhouette,0.3769432,0.6299972,5,160
12642,Recon,Recon,EWC,1e6,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.091094844,0.17641987,5,160
12643,Recon,Recon,EWC,1e6,fast,Equal,4,iS_uhL,N/A,silhouette,0.4043836,0.6743614,5,160
12644,Recon,Recon,EWC,1e6,fast,Equal,4,uS_uS,same,silhouette,-7.611513e-08,-0.00013228392,5,160
12645,Recon,Recon,EWC,1e6,fast,Equal,4,uS_ihL,N/A,silhouette,0.4025683,0.64565796,5,160
12646,Recon,Recon,EWC,1e6,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.089551784,0.17036551,5,160
12647,Recon,Recon,EWC,1e6,fast,Equal,4,ihL_ihL,same,silhouette,-7.238036e-05,-0.0001293857,5,160
12648,Recon,Recon,EWC,1e6,fast,Equal,4,ihL_uhL,backness,silhouette,0.3780643,0.6336514,5,160
12649,Recon,Recon,EWC,1e6,fast,Equal,4,uhL_uhL,same,silhouette,-1.3790607e-05,-3.5959958e-05,5,160
12650,Recon,Recon,EWC,1e6,fast,Equal,4,e_e,same,silhouette,-5.2410127e-05,-5.9963226e-05,1,170
12651,Recon,Recon,EWC,1e6,fast,Equal,4,e_o,backness,silhouette,0.54315543,0.8105718,1,170
12652,Recon,Recon,EWC,1e6,fast,Equal,4,e_i,height_L1,silhouette,0.3456165,0.6300643,1,170
12653,Recon,Recon,EWC,1e6,fast,Equal,4,e_u,N/A,silhouette,0.65358156,0.9038933,1,170
12654,Recon,Recon,EWC,1e6,fast,Equal,4,e_ih,N/A,silhouette,0.12791672,0.27888402,1,170
12655,Recon,Recon,EWC,1e6,fast,Equal,4,e_uh,N/A,silhouette,0.59289646,0.8561165,1,170
12656,Recon,Recon,EWC,1e6,fast,Equal,4,e_iS,N/A,silhouette,0.3423895,0.62269944,1,170
12657,Recon,Recon,EWC,1e6,fast,Equal,4,e_uS,N/A,silhouette,0.6516155,0.90158457,1,170
12658,Recon,Recon,EWC,1e6,fast,Equal,4,e_ihL,N/A,silhouette,0.1290598,0.2796816,1,170
12659,Recon,Recon,EWC,1e6,fast,Equal,4,e_uhL,N/A,silhouette,0.5954445,0.8580519,1,170
12660,Recon,Recon,EWC,1e6,fast,Equal,4,o_o,same,silhouette,-7.851982e-05,-0.00011757565,1,170
12661,Recon,Recon,EWC,1e6,fast,Equal,4,o_i,N/A,silhouette,0.51795715,0.79662216,1,170
12662,Recon,Recon,EWC,1e6,fast,Equal,4,o_u,height_L1,silhouette,0.34294012,0.61745024,1,170
12663,Recon,Recon,EWC,1e6,fast,Equal,4,o_ih,N/A,silhouette,0.50947315,0.7851091,1,170
12664,Recon,Recon,EWC,1e6,fast,Equal,4,o_uh,N/A,silhouette,0.12775008,0.27213776,1,170
12665,Recon,Recon,EWC,1e6,fast,Equal,4,o_iS,N/A,silhouette,0.51924235,0.7980221,1,170
12666,Recon,Recon,EWC,1e6,fast,Equal,4,o_uS,N/A,silhouette,0.34015343,0.6101602,1,170
12667,Recon,Recon,EWC,1e6,fast,Equal,4,o_ihL,N/A,silhouette,0.50501,0.7789654,1,170
12668,Recon,Recon,EWC,1e6,fast,Equal,4,o_uhL,N/A,silhouette,0.13128187,0.27859372,1,170
12669,Recon,Recon,EWC,1e6,fast,Equal,4,i_i,same,silhouette,0.0002564516,0.00048473393,1,170
12670,Recon,Recon,EWC,1e6,fast,Equal,4,i_u,backness,silhouette,0.5341256,0.8104961,1,170
12671,Recon,Recon,EWC,1e6,fast,Equal,4,i_ih,hd_trained,silhouette,0.12934741,0.28132898,1,170
12672,Recon,Recon,EWC,1e6,fast,Equal,4,i_uh,N/A,silhouette,0.50332016,0.77615285,1,170
12673,Recon,Recon,EWC,1e6,fast,Equal,4,i_iS,duration,silhouette,0.000107796805,0.000276999,1,170
12674,Recon,Recon,EWC,1e6,fast,Equal,4,i_uS,N/A,silhouette,0.5397747,0.8140534,1,170
12675,Recon,Recon,EWC,1e6,fast,Equal,4,i_ihL,height_L2,silhouette,0.1302467,0.2832882,1,170
12676,Recon,Recon,EWC,1e6,fast,Equal,4,i_uhL,N/A,silhouette,0.5081206,0.77872854,1,170
12677,Recon,Recon,EWC,1e6,fast,Equal,4,u_u,same,silhouette,3.3039807e-05,5.2628755e-05,1,170
12678,Recon,Recon,EWC,1e6,fast,Equal,4,u_ih,N/A,silhouette,0.5950986,0.8644062,1,170
12679,Recon,Recon,EWC,1e6,fast,Equal,4,u_uh,hd_trained,silhouette,0.13132899,0.2695271,1,170
12680,Recon,Recon,EWC,1e6,fast,Equal,4,u_iS,N/A,silhouette,0.5372666,0.8132592,1,170
12681,Recon,Recon,EWC,1e6,fast,Equal,4,u_uS,duration,silhouette,0.00044783932,0.00034514378,1,170
12682,Recon,Recon,EWC,1e6,fast,Equal,4,u_ihL,N/A,silhouette,0.594696,0.8642417,1,170
12683,Recon,Recon,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.13066883,0.2708813,1,170
12684,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,-5.2355885e-05,-3.949547e-05,1,170
12685,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.53827554,0.8110228,1,170
12686,Recon,Recon,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.13073921,0.28106213,1,170
12687,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.5982671,0.8651648,1,170
12688,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.00020305658,0.00011996889,1,170
12689,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.537254,0.80841714,1,170
12690,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,-9.182e-05,-0.00011428929,1,170
12691,Recon,Recon,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.50902015,0.78137004,1,170
12692,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.12629168,0.26136163,1,170
12693,Recon,Recon,EWC,1e6,fast,Equal,4,uh_ihL,N/A,silhouette,0.5383904,0.81172425,1,170
12694,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uhL,duration,silhouette,1.6543865e-05,1.1409759e-05,1,170
12695,Recon,Recon,EWC,1e6,fast,Equal,4,iS_iS,same,silhouette,-5.5561042e-05,-0.00013110557,1,170
12696,Recon,Recon,EWC,1e6,fast,Equal,4,iS_uS,backness,silhouette,0.54267997,0.8169925,1,170
12697,Recon,Recon,EWC,1e6,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.12919779,0.27925548,1,170
12698,Recon,Recon,EWC,1e6,fast,Equal,4,iS_uhL,N/A,silhouette,0.50702274,0.7796189,1,170
12699,Recon,Recon,EWC,1e6,fast,Equal,4,uS_uS,same,silhouette,-0.00014514803,-0.00021621978,1,170
12700,Recon,Recon,EWC,1e6,fast,Equal,4,uS_ihL,N/A,silhouette,0.59603417,0.8635172,1,170
12701,Recon,Recon,EWC,1e6,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.12887344,0.26735428,1,170
12702,Recon,Recon,EWC,1e6,fast,Equal,4,ihL_ihL,same,silhouette,-1.05483905e-05,7.32317e-05,1,170
12703,Recon,Recon,EWC,1e6,fast,Equal,4,ihL_uhL,backness,silhouette,0.54110634,0.8129802,1,170
12704,Recon,Recon,EWC,1e6,fast,Equal,4,uhL_uhL,same,silhouette,-0.00013942701,-0.00019198513,1,170
12705,Recon,Recon,EWC,1e6,fast,Equal,4,e_e,same,silhouette,-6.256056e-05,-4.6668054e-05,2,170
12706,Recon,Recon,EWC,1e6,fast,Equal,4,e_o,backness,silhouette,0.30848718,0.6675908,2,170
12707,Recon,Recon,EWC,1e6,fast,Equal,4,e_i,height_L1,silhouette,0.56402576,0.83574605,2,170
12708,Recon,Recon,EWC,1e6,fast,Equal,4,e_u,N/A,silhouette,0.6410964,0.8912172,2,170
12709,Recon,Recon,EWC,1e6,fast,Equal,4,e_ih,N/A,silhouette,0.26268294,0.46874136,2,170
12710,Recon,Recon,EWC,1e6,fast,Equal,4,e_uh,N/A,silhouette,0.4685825,0.7569087,2,170
12711,Recon,Recon,EWC,1e6,fast,Equal,4,e_iS,N/A,silhouette,0.5563083,0.8266413,2,170
12712,Recon,Recon,EWC,1e6,fast,Equal,4,e_uS,N/A,silhouette,0.6381744,0.88428247,2,170
12713,Recon,Recon,EWC,1e6,fast,Equal,4,e_ihL,N/A,silhouette,0.26825786,0.48643363,2,170
12714,Recon,Recon,EWC,1e6,fast,Equal,4,e_uhL,N/A,silhouette,0.47224164,0.7629917,2,170
12715,Recon,Recon,EWC,1e6,fast,Equal,4,o_o,same,silhouette,9.668255e-05,-0.00016984272,2,170
12716,Recon,Recon,EWC,1e6,fast,Equal,4,o_i,N/A,silhouette,0.5627384,0.8680481,2,170
12717,Recon,Recon,EWC,1e6,fast,Equal,4,o_u,height_L1,silhouette,0.566805,0.8398718,2,170
12718,Recon,Recon,EWC,1e6,fast,Equal,4,o_ih,N/A,silhouette,0.37042803,0.73854315,2,170
12719,Recon,Recon,EWC,1e6,fast,Equal,4,o_uh,N/A,silhouette,0.2698867,0.47338358,2,170
12720,Recon,Recon,EWC,1e6,fast,Equal,4,o_iS,N/A,silhouette,0.558095,0.8654586,2,170
12721,Recon,Recon,EWC,1e6,fast,Equal,4,o_uS,N/A,silhouette,0.5628984,0.8277323,2,170
12722,Recon,Recon,EWC,1e6,fast,Equal,4,o_ihL,N/A,silhouette,0.36750513,0.73662245,2,170
12723,Recon,Recon,EWC,1e6,fast,Equal,4,o_uhL,N/A,silhouette,0.26997173,0.48765036,2,170
12724,Recon,Recon,EWC,1e6,fast,Equal,4,i_i,same,silhouette,0.00032587047,0.00053138065,2,170
12725,Recon,Recon,EWC,1e6,fast,Equal,4,i_u,backness,silhouette,0.30386874,0.63279116,2,170
12726,Recon,Recon,EWC,1e6,fast,Equal,4,i_ih,hd_trained,silhouette,0.26853317,0.5147832,2,170
12727,Recon,Recon,EWC,1e6,fast,Equal,4,i_uh,N/A,silhouette,0.37173346,0.72761786,2,170
12728,Recon,Recon,EWC,1e6,fast,Equal,4,i_iS,duration,silhouette,0.00035986342,0.0013802437,2,170
12729,Recon,Recon,EWC,1e6,fast,Equal,4,i_uS,N/A,silhouette,0.31055292,0.63442475,2,170
12730,Recon,Recon,EWC,1e6,fast,Equal,4,i_ihL,height_L2,silhouette,0.2717311,0.51021326,2,170
12731,Recon,Recon,EWC,1e6,fast,Equal,4,i_uhL,N/A,silhouette,0.3747515,0.7306124,2,170
12732,Recon,Recon,EWC,1e6,fast,Equal,4,u_u,same,silhouette,4.2196632e-05,-3.29113e-06,2,170
12733,Recon,Recon,EWC,1e6,fast,Equal,4,u_ih,N/A,silhouette,0.47238648,0.777677,2,170
12734,Recon,Recon,EWC,1e6,fast,Equal,4,u_uh,hd_trained,silhouette,0.27171785,0.52799207,2,170
12735,Recon,Recon,EWC,1e6,fast,Equal,4,u_iS,N/A,silhouette,0.2996418,0.6334833,2,170
12736,Recon,Recon,EWC,1e6,fast,Equal,4,u_uS,duration,silhouette,0.0013891004,0.0012596436,2,170
12737,Recon,Recon,EWC,1e6,fast,Equal,4,u_ihL,N/A,silhouette,0.47258246,0.7754651,2,170
12738,Recon,Recon,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.27327275,0.51634973,2,170
12739,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,-7.4914664e-05,-4.1959403e-05,2,170
12740,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.30290404,0.6521111,2,170
12741,Recon,Recon,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.26917815,0.50689864,2,170
12742,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.47442558,0.770068,2,170
12743,Recon,Recon,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.0004555335,0.00047338282,2,170
12744,Recon,Recon,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.30219087,0.6502437,2,170
12745,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,-1.8132449e-05,0.00017781951,2,170
12746,Recon,Recon,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.37188172,0.7305343,2,170
12747,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.26493478,0.50188684,2,170
12748,Recon,Recon,EWC,1e6,fast,Equal,4,uh_ihL,N/A,silhouette,0.30767134,0.6551019,2,170
12749,Recon,Recon,EWC,1e6,fast,Equal,4,uh_uhL,duration,silhouette,0.00030500744,0.0005854349,2,170
12750,Recon,Recon,EWC,1e6,fast,Equal,4,iS_iS,same,silhouette,2.571249e-05,0.000100959776,2,170
